,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,address,longitude,latitude,floor
0,The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,addr,lat,long,floor
1240,大園區,土地,五塊厝段下埔小段871~900地號,1405.0,,特定農業區,農牧用地,1090724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38900000,27687,,0.0,0,,RPUPMLQLQHPFFEH57DA,0.0,0.0,0.0,無,桃園市大園區五塊厝段下埔小段871號,25.06384279,121.19558068,
1241,大園區,土地,田心段781~810地號,2286.12,,特定農業區,農牧用地,1090802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25165000,11008,,0.0,0,,RPVQMLOLQHPFFEH57DA,0.0,0.0,0.0,無,桃園市大園區田心段781號,25.06384279,121.19558068,
1242,大園區,土地,青山段331~360地號,800.92,其他,,,1070707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120655440,150646,,0.0,0,,RPXPMLOLQHPFFEH67DA,0.0,0.0,0.0,無,桃園市大園區青山段331號,25.06384279,121.19558068,
1243,大園區,土地,青峰段481~510地號,18.47,其他,,,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,54142,,0.0,0,,RPSPMLPLQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區青峰段481號,25.06384279,121.19558068,
1244,大園區,土地,青山段331~360地號,2087.76,其他,,,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,397876500,190576,,0.0,0,,RPUPMLPLQHPFFEH47DA,0.0,0.0,0.0,無,桃園市大園區青山段331號,25.06384279,121.19558068,
1245,大園區,土地,青山段331~360地號,263.5,其他,,,1090610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50217300,190578,,0.0,0,,RPTPMLOLQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區青山段331號,25.06384279,121.19558068,
1246,大園區,土地,埔心段三塊厝小段211~240地號,1030.0,,一般農業區,農牧用地,1090713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,9709,,0.0,0,,RPPOMLKLQHPFFEH98DA,0.0,0.0,0.0,無,桃園市大園區埔心段三塊厝小段211號,25.06384279,121.19558068,
1247,蘆竹區,房地(土地+建物)+車位,光明路二段31~60號,48.31,其他,,,1090422,土地1建物1車位2,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080805,329.35,3,2,3,有,有,32707000,119717,坡道平面,89.56,4000000,含裝潢費;,RPVRMLTKQHPFFEH08DA,147.94,0.0,15.09,有,桃園市蘆竹區光明路二段31號,25.04558242,121.28763963,24
1248,八德區,房地(土地+建物),廣興二路91~120號,128.86,,,,1090606,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090221,246.33,6,2,4,有,無,20330000,82532,,0.0,0,,RPPOMLLKQHPFFFH09DA,237.08,0.0,9.25,有,桃園市八德區廣興二路91號,24.932796,121.279237,4
1249,大園區,土地,五塊厝段下埔小段991~1020地號,735.0,,特定農業區,農牧用地,1090717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19930000,27116,,0.0,0,,RPWPMLQLQHPFFEH77DA,0.0,0.0,0.0,無,桃園市大園區五塊厝段下埔小段991號,25.06384279,121.19558068,
1250,大園區,土地,埔心段埔心小段661~690地號,953.4,,特定農業區,農牧用地,1090724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28360000,29746,,0.0,0,,RPPQMLQLQHPFFEH17DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段661號,25.06384279,121.19558068,
1251,大園區,土地,埔心段埔心小段1441~1470地號,2583.0,,特定農業區,農牧用地,1090717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84530000,32726,,0.0,0,,RPQQMLQLQHPFFEH27DA,0.0,0.0,0.0,無,桃園市大園區埔心段埔心小段1441號,25.06384279,121.19558068,
1252,大園區,房地(土地+建物),大觀路1156巷6弄1~30號,17.46,,一般農業區,甲種建築用地,1090710,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860531,54.67,3,1,1,有,無,2200000,40241,,0.0,0,,RPPRMLQLQHPFFEH27DA,34.9,0.0,6.14,有,桃園市大園區大觀路1156巷6弄1號,25.055426,121.157892,7
1253,八德區,房地(土地+建物),豐德路89巷55弄1~30號,87.92,其他,,,1090816,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0640111,62.1,2,1,1,有,無,3150000,50725,,0.0,0,,RPXNMLRLQHPFFFH87DA,62.1,0.0,0.0,無,桃園市八德區豐德路89巷55弄1號,24.924597,121.292487,1
1254,平鎮區,土地,六和段871~900地號,383.34,,特定農業區,農牧用地,1090506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1739400,4537,,0.0,0,,RPUNMLTLOHPFFGH67DA,0.0,0.0,0.0,無,桃園市平鎮區六和段871號,24.94570169,121.21823451,
1255,八德區,房地(土地+建物),博愛街1~30號,44.61,,鄉村區,乙種建築用地,1090730,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621130,77.28,3,2,3,有,無,3100000,40114,,0.0,0,,RPQNMLOLQHPFFFH86DA,77.28,0.0,0.0,無,桃園市八德區博愛街1號,24.930259,121.296767,2
1256,平鎮區,房地(土地+建物)+車位,環南路301巷1~30號,55.67,其他,,,1090714,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841204,365.99,3,2,2,有,有,8500000,23225,坡道平面,0.0,0,,RPQPMLPLQHPFFGH27DA,68.19,143.18,6.39,有,桃園市平鎮區環南路301巷1號,24.950074,121.207499,11
1257,平鎮區,土地,廣西段781~810地號,224.0,其他,,,1090617,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14907200,66550,,0.0,0,,RPQNMLNJQHPFFGH66DA,0.0,0.0,0.0,無,桃園市平鎮區廣西段781號,24.94570169,121.21823451,
1258,平鎮區,房地(土地+建物),忠貞路1~30號,66.0,其他,,,1090728,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960705,247.78,5,3,4,有,無,13000000,52466,,0.0,0,,RPTNMLQJQHPFFGH27DA,191.16,13.9,42.72,無,桃園市平鎮區忠貞路1號,24.930118,121.256731,5
1259,龜山區,房地(土地+建物)+車位,長慶三街31~60號,18.93,其他,,,1090617,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,151.73000000000002,0,0,0,無,有,12000000,84490,坡道平面,35.74,2200000,,RPSNMLNKQHPFFHH07DA,71.83,0.0,7.03,有,桃園市龜山區長慶三街31號,24.99267322,121.3377571,14
1260,龜山區,土地,體大段241~270地號,50.31,其他,,,1090630,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,913200,18151,,0.0,0,,RPRNMLLKQHPFFHH76DA,0.0,0.0,0.0,無,桃園市龜山區體大段241號,24.99267322,121.3377571,
1261,龜山區,房地(土地+建物)+車位,萬壽路二段1411~1440號,28.34,其他,,,1090809,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071026,181.89,4,2,2,有,有,13800000,79692,其他,31.31,1800000,,RPXNMLKKQHPFFHH27DA,93.36,0.0,9.19,有,桃園市龜山區萬壽路二段1411號,24.992211,121.324306,14
1262,平鎮區,房地(土地+建物),中豐路山頂段469巷1~30號,74.41,其他,,,1090806,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681018,82.36,0,0,0,無,無,4300000,52210,,0.0,0,,RPTOMLQLQHPFFGH57DA,82.36,0.0,0.0,無,桃園市平鎮區中豐路山頂段469巷1號,24.894423,121.212234,2
1263,平鎮區,房地(土地+建物),廣泰路232巷87弄1~30號,25.4,其他,,,1090805,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840227,97.21000000000001,3,1,2,有,無,2560000,26335,,0.0,0,,RPVOMLQLQHPFFGH77DA,72.96,0.0,9.57,無,桃園市平鎮區廣泰路232巷87弄1號,24.942338,121.202879,5
1264,平鎮區,土地,環南段631~660地號,77.1,其他,,,1090808,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1048950,13605,,0.0,0,包含公共設施保留地用地;,RPXOMLQLQHPFFGH97DA,0.0,0.0,0.0,無,桃園市平鎮區環南段631號,24.94570169,121.21823451,
1265,平鎮區,房地(土地+建物),南平路211~240號,17.88,其他,,,1090723,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603,86.95,2,1,1,有,有,4250000,48879,,0.0,0,地政士服務費;,RPTNMLRLQHPFFGH57DA,52.3,0.0,6.96,有,桃園市平鎮區南平路211號,24.919838,121.206094,14
1266,平鎮區,房地(土地+建物),金陵路二段408巷31~60號,63.8,,鄉村區,乙種建築用地,1090811,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0771214,133.56,4,2,3,有,無,7100000,53160,,0.0,0,其他增建;,RPSOMLRLQHPFFGH57DA,118.5,6.02,9.04,無,桃園市平鎮區金陵路二段408巷31號,24.933868,121.224634,3
1267,龜山區,土地,自強段781~810地號,347.54,其他,,,1090717,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8564968,24645,,0.0,0,,RPROMLQKPHPFFHH27DA,0.0,0.0,0.0,無,桃園市龜山區自強段781號,24.99267322,121.3377571,
1268,桃園區,房地(土地+建物),永康街31~60號,24.42,其他,,,1090731,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691017,113.6,3,1,1,有,有,4900000,43134,,0.0,0,,RPPSMLQLQHPFFAH07EA,87.06,0.0,0.0,有,桃園市桃園區永康街31號,25.000668,121.304948,7
1269,桃園區,房地(土地+建物)+車位,天祥七街80巷1~30號,22.39,其他,,,1090810,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840927,129.55,3,2,2,有,有,5000000,38595,坡道平面,0.0,0,土地增值稅由買方負擔親友、員工、共有人或其他特殊關係間之交易;,RPTRMLRLQHPFFAH47EA,81.87,0.0,9.83,有,桃園市桃園區天祥七街80巷1號,25.023415,121.3002,7
1270,桃園區,房地(土地+建物)+車位,大興西路二段181~210號,6.42,其他,,,1090705,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921114,91.5,1,1,1,有,有,6250000,68306,坡道平面,0.0,0,,RPSUMLRLQHPFFAH67EA,41.09,0.86,2.45,有,桃園市桃園區大興西路二段181號,25.009543,121.295848,14
1271,桃園區,土地,小檜溪段1~30地號,76.56,其他,,,1090812,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1296888,16939,,0.0,0,,RPPVMLRLQHPFFAH47EA,0.0,0.0,0.0,無,桃園市桃園區小檜溪段1號,24.99387997,121.30190407,
1272,桃園區,房地(土地+建物)+車位,經國路336巷1~30號,33.08,其他,,,1090722,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060713,230.87,3,2,2,有,有,16600000,90702,坡道平面,72.66,2250000,,RPQVMLRLQHPFFAH57EA,97.91,0.0,8.51,有,桃園市桃園區經國路336巷1號,25.023007,121.304254,14
1273,桃園區,房地(土地+建物)+車位,福信街1~30號,21.23,其他,,,1090809,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010518,154.78,3,2,2,有,有,9060000,58535,坡道平面,0.0,0,,RPUVMLRLQHPFFAH97EA,70.04,0.0,8.82,有,桃園市桃園區福信街1號,24.99387997,121.30190407,13
1274,觀音區,房地(土地+建物),仁德街31~60號,23.92,,工業區,丁種建築用地,1090722,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090611,83.11,2,1,1,有,有,3850000,46324,,0.0,0,,RPWNMLQLQHPFFBH37EA,57.76,0.0,7.48,有,桃園市觀音區仁德街31號,25.050385,121.121887,5
1275,觀音區,房地(土地+建物),嘉富路1405巷1~30號,131.69,,特定農業區,甲種建築用地,1090719,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040826,290.94,4,3,5,有,有,13430000,46161,,0.0,0,土地款：738萬元、建物物款：605萬元,RPPOMLRLQHPFFBH86EA,269.62,8.2,12.63,有,桃園市觀音區嘉富路1405巷1號,24.981338,121.134998,4
1276,中壢區,房地(土地+建物)+車位,中園路1~30號,10.35,其他,,,1090314,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990522,133.42000000000002,2,2,2,有,有,7300000,54496,坡道平面,23.32,1300000,其他增建;,RPWQMLRLQHPFFBH77EA,72.88,2.22,8.66,有,桃園市中壢區中園路1號,24.96466,121.236277,19
1277,龍潭區,房地(土地+建物)+車位,民族路331巷1~30號,88.38,,鄉村區,乙種建築用地,1090717,土地7建物1車位1,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0900627,229.84,4,2,3,有,有,6200000,26975,一樓平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPROMLRLQHPFFCH17EA,220.65,1.98,7.21,無,桃園市龍潭區民族路331巷1號,24.837619,121.234732,5
1278,龍潭區,房地(土地+建物)+車位,民族路416巷1~30號,38.87,,鄉村區,乙種建築用地,1090705,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811222,142.74,3,1,2,有,有,3760000,26342,坡道平面,0.0,0,,RPUOMLRLQHPFFCH47EA,93.96,1.35,10.06,有,桃園市龍潭區民族路416巷1號,24.836287,121.233449,6
1279,龍潭區,房地(土地+建物),北龍路15巷1~30號,26.95,其他,,,1090814,土地4建物1車位0,二層,四層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090511,53.120000000000005,0,0,0,無,無,3800000,71536,,0.0,0,,RPWOMLRLQHPFFCH67EA,37.49,0.0,3.85,有,桃園市龍潭區北龍路15巷1號,24.865344,121.210348,4
1280,龍潭區,房地(土地+建物),花園新城二街1~30號,154.65,,鄉村區,乙種建築用地,1090706,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651231,94.5,4,1,2,有,無,5380000,56931,,0.0,0,其他增建;,RPTOMLSLQHPFFCH47EA,94.5,0.0,0.0,無,桃園市龍潭區花園新城二街1號,24.83714,121.235856,2
1281,桃園區,房地(土地+建物)+車位,介壽路495巷61~90號,32.88,其他,,,1090531,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050519,266.96999999999997,0,0,0,無,有,17750000,69572,坡道平面,33.4,1500000,,RPXPMLQLQHPFFAH57EA,152.35,3.04,0.0,有,桃園市桃園區介壽路495巷61號,24.977078,121.304632,12
1282,龜山區,房地(土地+建物)+車位,長慶二街91~120號,14.51,其他,,,1080311,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,125.4,2,1,1,有,有,7500000,66919,坡道平面,35.74,1500000,,RPVNMLRLQHPFFHH87DA,56.7,0.0,4.17,有,桃園市龜山區長慶二街91號,25.05514142,121.38399863,14
1283,龜山區,房地(土地+建物),自強南路15巷1~30號,68.0,其他,,,1090724,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670714,84.4,7,1,7,有,無,9500000,112559,,0.0,0,,RPPPMLRLQHPFFHH47DA,84.4,0.0,0.0,無,桃園市龜山區自強南路15巷1號,24.993621,121.340864,2
1284,龜山區,土地,海萍段751~780地號,114.61,,鄉村區,乙種建築用地,1080927,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,62822,,0.0,0,,RPRNMLPLQHPFFHH27DA,0.0,0.0,0.0,無,桃園市龜山區海萍段751號,24.99267322,121.3377571,
1285,中壢區,房地(土地+建物)+車位,成章二街421~450號,20.58,其他,,,1090711,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090409,137.29000000000002,2,2,1,有,有,7850000,61475,坡道平面,32.37,1400000,,RPROMLRLQHPFFBH96DA,60.24,4.83,5.55,有,桃園市中壢區成章二街421號,24.980684,121.25573,12
1286,中壢區,房地(土地+建物)+車位,成章二街421~450號,20.14,其他,,,1090815,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090409,134.3,2,2,1,有,有,7800000,62298,坡道平面,32.37,1450000,,RPSOMLRLQHPFFBH07DA,58.73,4.65,5.22,有,桃園市中壢區成章二街421號,24.980684,121.25573,12
1287,觀音區,土地,富源段931~960地號,831.0,,特定農業區,農牧用地,1090724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8295000,9982,,0.0,0,,RPVOMLQLQHPFFBH27DA,0.0,0.0,0.0,無,桃園市觀音區富源段931號,25.03653798,121.08201878,
1288,中壢區,土地,中工段991~1020地號,4502.54,,工業區,丁種建築用地,1090605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,354120000,78649,,0.0,0,,RPSQMLQLQHPFFBH17DA,0.0,0.0,0.0,無,桃園市中壢區中工段991號,24.96563047,121.22513412,
1289,中壢區,土地,中原段61~90地號,275.73,其他,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2080000,7544,,0.0,0,,RPVQMLQLQHPFFBH47DA,0.0,0.0,0.0,無,桃園市中壢區中原段61號,24.96563047,121.22513412,
1290,中壢區,房地(土地+建物),清泉街1~30號,98.0,其他,,,1090705,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690605,136.39,4,2,3,有,無,4761400,34910,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVNMLRLQHPFFBH27DA,136.39,0.0,0.0,無,桃園市中壢區清泉街1號,24.94421,121.228085,2
1291,中壢區,房地(土地+建物)+車位,永裕路31~60號,28.2,其他,,,1090724,土地1建物1車位1,一層，見其他登記事項,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050628,191.8,0,0,1,有,有,22880000,119291,坡道平面,32.24,0,夾層;,RPQQMLPLQHPFFBH86DA,94.43,0.0,14.05,有,桃園市中壢區永裕路31號,25.00729542,121.20072663,22
1292,中壢區,房地(土地+建物)+車位,育樂路31~60號,39.13,其他,,,1090804,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,162.07,3,2,2,有,有,10200000,62936,坡道平面,0.0,0,,RPROMLQLQHPFFBH86DA,74.86,4.17,10.07,有,桃園市中壢區育樂路31號,24.964909,121.234903,13
1293,中壢區,房地(土地+建物),山安路301~330號,829.5,,特定農業區,農牧用地,1090701,土地1建物1車位0,全,二層,透天厝,農舍,鋼筋混凝土造,0831221,168.12,3,2,2,有,無,8200000,48775,,0.0,0,,RPVSMLOLQHPFFBH47DA,168.12,0.0,0.0,無,桃園市中壢區山安路301號,25.026873,121.169018,2
1294,中壢區,房地(土地+建物)+車位,西園路1~30號,33.84,其他,,,1090503,土地2建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831012,180.53,3,2,2,有,有,7300000,40436,坡道平面,0.0,0,,RPQOMLKLQHPFFBH78DA,129.02,1.31,17.02,有,桃園市中壢區西園路1號,24.971971,121.234544,16
1295,中壢區,房地(土地+建物),興仁路二段27巷1~30號,6.28,其他,,,1090818,土地1建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850516,30.69,0,0,0,無,無,1000000,32584,,0.0,0,,RPRRMLRLQHPFFBH27DA,15.25,0.0,3.87,有,桃園市中壢區興仁路二段27巷1號,24.968023,121.263036,6
1296,中壢區,土地,中原段31~60地號,860.0,其他,,,1090714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,19767,,0.0,0,,RPVNMLSLQHPFFBH37DA,0.0,0.0,0.0,無,桃園市中壢區中原段31號,24.96563047,121.22513412,
1297,中壢區,房地(土地+建物)+車位,領航南路一段61~90號,24.54,其他,,,1081110,土地1建物1車位1,一層，見其他登記事項,二十三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050325,169.03,0,0,1,有,有,25680000,162725,坡道平面,21.05,1600000,,RPWOMLRLQHPFFBH47DA,87.75,0.0,12.85,有,桃園市中壢區領航南路一段61號,25.001012,121.203838,23
1298,觀音區,土地,廣福段331~360地號,338.3,,特定農業區,農牧用地,1090817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,7390,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPUPMLRLQHPFFBH37DA,0.0,0.0,0.0,無,桃園市觀音區廣福段331號,25.03653798,121.08201878,
1299,大溪區,房地(土地+建物),民權東路151~180號,36.5,其他,,,1090723,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710730,93.1,3,2,1,有,無,2280000,24490,,0.0,0,,RPOPMLLMPHPFFCH88DA,93.1,0.0,0.0,無,桃園市大溪區民權東路151號,24.88137,121.293027,4
1300,大溪區,房地(土地+建物)+車位,文化路153巷31~60號,31.0,其他,,,1080719,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090717,144.89,3,1,2,有,有,6880000,47484,坡道平面,0.0,0,,RPTOMLMKQHPFFCH66DA,63.15,6.44,5.99,有,桃園市大溪區文化路153巷31號,24.877617,121.291839,7
1301,大溪區,房地(土地+建物)+車位,文化路153巷31~60號,25.0,其他,,,1081115,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090717,124.31,2,1,2,有,有,5600000,45049,坡道平面,0.0,0,,RPUOMLMKQHPFFCH76DA,52.33,2.9,5.91,有,桃園市大溪區文化路153巷31號,24.877617,121.291839,7
1302,大溪區,房地(土地+建物)+車位,文化路153巷31~60號,31.0,其他,,,1080708,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090717,144.89,1,1,1,有,有,6600000,45552,坡道平面,0.0,0,,RPOPMLMKQHPFFCH88DA,63.15,6.44,5.99,有,桃園市大溪區文化路153巷31號,24.877617,121.291839,7
1303,大溪區,房地(土地+建物)+車位,文化路153巷31~60號,25.0,其他,,,1081206,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090717,124.31,2,1,2,有,有,5550000,44646,坡道平面,0.0,0,,RPPPMLMKQHPFFCH98DA,52.33,2.9,5.91,有,桃園市大溪區文化路153巷31號,24.877617,121.291839,7
1304,大溪區,房地(土地+建物)+車位,文化路153巷31~60號,25.0,其他,,,1090303,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090717,124.31,2,1,2,有,有,5600000,45049,坡道平面,0.0,0,,RPQPMLMKQHPFFCH09DA,52.33,2.9,5.91,有,桃園市大溪區文化路153巷31號,24.877617,121.291839,7
